regulation_id	cell_line	lncrna_gene_id	lncrna_core_id	lncrna_name	target_gene_id	target_core_id	target_gene_name	binding_affinity	mark_signature	mark_count	context_class	target_chromosome	target_start	target_end
805299	HepG2	18173	87322	CATG00000087322.1	32819	500187664	HAPLN4	219.01	DNase-HS | H3K27ac | H3K4me1 | H3K4me3	4	active_like_non_bivalent	chr19	19370875	19377113
805376	K562	17717	43553	CATG00000043553.1	32456	500183682	BMP8A	219.01	DNase-HS | H3K36me3 | H3K4me2 | H3K4me3 | H3K9ac	5	active_like_non_bivalent	chr1	39953809	39958808
805388	K562	18967	500255197	RP11-750H9.5	24636	500059728	MXD1	218.99	DNase-HS | H3K36me3 | H3K4me1 | H3K4me2 | H3K4me3 | H3K9ac	6	active_like_non_bivalent	chr2	70084942	70175673
805301	K562	17285	944	CATG00000000944.1	31200	500168754	FAM178B	218.02	H3K27ac | H3K36me3 | H3K4me1 | H3K4me2 | H3K4me3 | H3K9ac	6	active_like_non_bivalent	chr2	97559368	97655817
806042	K562	18173	87322	CATG00000087322.1	33153	500197283	SYNGAP1	218.0	DNase-HS | H3K27ac | H3K36me3 | H3K4me1 | H3K4me2 | H3K9ac	6	active_like_non_bivalent	chr6	33381764	33416011
805573	K562	17717	43553	CATG00000043553.1	27563	500124920	MYRF	217.99	DNase-HS | H3K27ac | H3K4me1 | H3K4me2 | H3K4me3 | H3K9ac	6	active_like_non_bivalent	chr11	61516609	61550690
805611	K562	18640	500228956	AC144521.1	27651	500126003	PLAGL2	217.98	DNase-HS | H3K27ac | H3K36me3 | H3K4me1 | H3K4me2 | H3K4me3 | H3K9ac	7	active_like_non_bivalent	chr20	30791507	30799041
807251	K562	18270	93273	CATG00000093273.1	28342	500136237	RAPGEF5	217.01	H3K4me1 | H3K9me3	2	active_like_non_bivalent	chr7	22394246	22402625
805270	H1-hESC	17717	43553	CATG00000043553.1	18593	500226496	LINC00323	217.0	H3K36me3 | H3K4me1	2	active_like_non_bivalent	chr21	42518491	42544231
805270	HepG2	17717	43553	CATG00000043553.1	18593	500226496	LINC00323	217.0	DNase-HS | H3K4me1	2	active_like_non_bivalent	chr21	42518491	42544231
806638	HepG2	17297	2237	CATG00000002237.1	32819	500187664	HAPLN4	217.0	DNase-HS | H3K27ac | H3K4me1 | H3K4me3	4	active_like_non_bivalent	chr19	19370875	19377113
805029	K562	18640	500228956	AC144521.1	27695	500127527	EPS15L1	217.0	H3K4me2 | H3K4me3 | H3K9ac	3	active_like_non_bivalent	chr19	16471274	16610450
805744	HepG2	18967	500255197	RP11-750H9.5	30595	500163993	S100P	216.02	DNase-HS | H3K4me1 | H3K4me3	3	active_like_non_bivalent	chr4	6672304	6677303
805744	K562	18967	500255197	RP11-750H9.5	30595	500163993	S100P	216.02	DNase-HS | H3K27ac | H3K36me3 | H3K4me2 | H3K4me3 | H3K9ac | H3K9me3	7	active_like_non_bivalent	chr4	6672304	6677303
805148	HepG2	18173	87322	CATG00000087322.1	24786	500067606	PRKCZ	216.01	H3K4me1	1	active_like_non_bivalent	chr1	1976495	2105045
805030	K562	18306	97771	CATG00000097771.1	26042	500105329	TGFB1	216.01	DNase-HS | H3K27ac | H3K4me1 | H3K4me2 | H3K9me3	5	active_like_non_bivalent	chr19	41807359	41863327
805977	K562	18233	90176	CATG00000090176.1	27047	500116852	KIF21B	216.01	H3K36me3 | H3K4me1	2	active_like_non_bivalent	chr1	200936920	200996303
806481	K562	17979	70702	CATG00000070702.1	34424	500260230	FRRS1L	215.99	DNase-HS | H3K27ac | H3K4me1 | H3K9me3	4	active_like_non_bivalent	chr9	111899118	111932988
806396	K562	18270	93273	CATG00000093273.1	32619	500185666	SYN3	215.02	DNase-HS | H3K27ac | H3K36me3 | H3K4me2 | H3K4me3 | H3K9ac	6	active_like_non_bivalent	chr22	32869118	32874117
807527	HepG2	17642	35185	CATG00000035185.1	18433	114046	CATG00000114046.1	215.01	DNase-HS | H3K4me1	2	active_like_non_bivalent	chr10	46086284	46091283
808499	HepG2	17979	70702	CATG00000070702.1	32048	500178665	ZNF713	215.01	DNase-HS | H3K4me1	2	active_like_non_bivalent	chr7	55951650	55981876
808500	HepG2	17979	70702	CATG00000070702.1	34291	500249773	MRPS17	215.01	DNase-HS | H3K4me1	2	active_like_non_bivalent	chr7	55951650	55956649
807527	K562	17642	35185	CATG00000035185.1	18433	114046	CATG00000114046.1	215.01	DNase-HS | H3K27ac | H3K36me3 | H3K4me2 | H3K4me3 | H3K9ac | H3K9me3	7	active_like_non_bivalent	chr10	46086284	46091283
808499	K562	17979	70702	CATG00000070702.1	32048	500178665	ZNF713	215.01	DNase-HS | H3K27ac | H3K4me2 | H3K4me3 | H3K9ac	5	active_like_non_bivalent	chr7	55951650	55981876
808500	K562	17979	70702	CATG00000070702.1	34291	500249773	MRPS17	215.01	DNase-HS | H3K27ac | H3K4me2 | H3K4me3 | H3K9ac	5	active_like_non_bivalent	chr7	55951650	55956649
805317	K562	19101	500261617	RP11-243A14.1	18579	500225783	MIAT	215.0	H3K27ac | H3K4me1 | H3K4me2 | H3K4me3 | H3K9ac	5	active_like_non_bivalent	chr22	27034749	27068439
805802	HepG2	17979	70702	CATG00000070702.1	31392	500170579	DLGAP1	214.99	H3K4me1	1	active_like_non_bivalent	chr18	3580482	3585481
805674	K562	17979	70702	CATG00000070702.1	27426	500122574	WIPF3	214.99	DNase-HS | H3K4me1 | H3K4me2 | H3K4me3 | H3K9ac	5	active_like_non_bivalent	chr7	29842625	29847624
805046	K562	18397	106714	CATG00000106714.1	26061	500105483	CARD8	214.98	DNase-HS | H3K4me1	2	active_like_non_bivalent	chr19	48692919	48765203
805351	K562	18173	87322	CATG00000087322.1	33218	500197653	DNAH10	214.98	H3K27ac | H3K36me3	2	active_like_non_bivalent	chr12	123991982	123996981
810121	H1-hESC	18170	86800	CATG00000086800.1	30337	500162706	CADM3	214.0	H3K4me1 | H3K4me3 | H3K9me3	3	active_like_non_bivalent	chr1	159137906	159168212
805281	HepG2	17717	43553	CATG00000043553.1	32675	500186153	WWOX	214.0	DNase-HS | H3K27ac | H3K36me3 | H3K4me1	4	active_like_non_bivalent	chr16	78129827	78165446
805818	HepG2	17540	25410	CATG00000025410.1	25309	500088053	GP6	214.0	H3K4me1	1	active_like_non_bivalent	chr19	55538031	55553132
805281	K562	17717	43553	CATG00000043553.1	32675	500186153	WWOX	214.0	DNase-HS | H3K27ac | H3K4me1 | H3K4me2 | H3K4me3 | H3K9ac | H3K9me3	7	active_like_non_bivalent	chr16	78129827	78165446
811259	HepG2	18473	500105663	KMT2B	25866	500103194	USP10	213.99	DNase-HS | H3K27ac | H3K36me3 | H3K4me1	4	active_like_non_bivalent	chr16	84730107	84810164
832282	HepG2	17699	41149	CATG00000041149.1	25100	500079805	DNM2	213.99	H3K36me3 | H3K4me1	2	active_like_non_bivalent	chr19	10825256	10942496
865443	HepG2	17477	20786	CATG00000020786.1	32819	500187664	HAPLN4	213.99	DNase-HS | H3K27ac | H3K4me1 | H3K4me3	4	active_like_non_bivalent	chr19	19370875	19377113
806103	K562	17979	70702	CATG00000070702.1	28531	500138028	CGREF1	213.99	H3K4me1	1	active_like_non_bivalent	chr2	27323513	27345486
806180	K562	18173	87322	CATG00000087322.1	24066	92952	CATG00000092952.1	213.99	DNase-HS | H3K27ac | H3K4me1 | H3K4me2 | H3K4me3 | H3K9ac	6	active_like_non_bivalent	chr7	86684856	86690720
811259	K562	18473	500105663	KMT2B	25866	500103194	USP10	213.99	DNase-HS | H3K27ac | H3K36me3 | H3K4me1 | H3K4me2 | H3K4me3 | H3K9ac | H3K9me3	8	active_like_non_bivalent	chr16	84730107	84810164
832282	K562	17699	41149	CATG00000041149.1	25100	500079805	DNM2	213.99	H3K27ac | H3K4me1	2	active_like_non_bivalent	chr19	10825256	10942496
805485	HepG2	17979	70702	CATG00000070702.1	18477	500145063	AC062028.1	213.01	H3K4me1	1	active_like_non_bivalent	chr2	11250350	11276399
805595	HepG2	17717	43553	CATG00000043553.1	25401	500090905	TNRC6A	213.01	H3K36me3 | H3K4me1	2	active_like_non_bivalent	chr16	24737183	24831418
805337	K562	17717	43553	CATG00000043553.1	30459	500163462	TRIM46	213.01	DNase-HS | H3K27ac | H3K4me1 | H3K4me2 | H3K4me3 | H3K9ac	6	active_like_non_bivalent	chr1	155138447	155157165
808995	K562	18473	500105663	KMT2B	18609	500227070	RP11-191G24.1	213.0	DNase-HS | H3K27ac | H3K36me3 | H3K4me1 | H3K4me2 | H3K4me3 | H3K9ac | H3K9me3	8	active_like_non_bivalent	chr1	51980445	51986090
805152	H1-hESC	17859	57992	CATG00000057992.1	18426	110402	CATG00000110402.1	212.99	H3K27ac | H3K4me3	2	active_like_non_bivalent	chr10	30343867	30349281
805152	HepG2	17859	57992	CATG00000057992.1	18426	110402	CATG00000110402.1	212.99	H3K27ac | H3K4me3	2	active_like_non_bivalent	chr10	30343867	30349281
806128	HepG2	18173	87322	CATG00000087322.1	26567	500111490	TBC1D30	212.99	DNase-HS | H3K4me1	2	active_like_non_bivalent	chr12	65170797	65231530
842650	HepG2	18235	90190	CATG00000090190.1	26808	500114166	KAT2B	212.99	DNase-HS | H3K4me1	2	active_like_non_bivalent	chr3	20078059	20194447
842650	K562	18235	90190	CATG00000090190.1	26808	500114166	KAT2B	212.99	DNase-HS | H3K27ac | H3K36me3 | H3K4me2 | H3K4me3 | H3K9ac | H3K9me3	7	active_like_non_bivalent	chr3	20078059	20194447
805303	HepG2	18967	500255197	RP11-750H9.5	30176	500160584	SIK3	212.01	H3K27ac | H3K36me3 | H3K4me1 | H3K4me3	4	active_like_non_bivalent	chr11	116796556	116811220
814223	HepG2	18397	106714	CATG00000106714.1	30146	500160185	UBASH3A	212.0	H3K4me1	1	active_like_non_bivalent	chr21	43820534	43837001
807094	K562	17689	40550	CATG00000040550.1	24636	500059728	MXD1	212.0	DNase-HS | H3K36me3 | H3K4me1 | H3K4me2 | H3K4me3 | H3K9ac	6	active_like_non_bivalent	chr2	70084942	70175673
814223	K562	18397	106714	CATG00000106714.1	30146	500160185	UBASH3A	212.0	H3K27ac | H3K36me3 | H3K4me1 | H3K9ac	4	active_like_non_bivalent	chr21	43820534	43837001
805345	K562	17540	25410	CATG00000025410.1	25587	500100207	TCF20	211.99	DNase-HS | H3K4me3	2	active_like_non_bivalent	chr22	42738044	42743166
805741	K562	17717	43553	CATG00000043553.1	28531	500138028	CGREF1	211.99	H3K4me1	1	active_like_non_bivalent	chr2	27323513	27345486
805465	H1-hESC	18967	500255197	RP11-750H9.5	31294	500169762	TAPT1	211.01	DNase-HS | H3K4me3	2	active_like_non_bivalent	chr4	16166837	16232779
805465	HepG2	18967	500255197	RP11-750H9.5	31294	500169762	TAPT1	211.01	DNase-HS | H3K36me3 | H3K4me1 | H3K4me3	4	active_like_non_bivalent	chr4	16166837	16232779
809551	HepG2	18473	500105663	KMT2B	29575	500151726	ACSL1	211.01	DNase-HS | H3K4me1	2	active_like_non_bivalent	chr4	185674122	185751507
805041	K562	18024	75893	CATG00000075893.1	19174	500267898	CTD-2639E6.9	211.01	H3K27ac | H3K4me1 | H3K4me2 | H3K4me3 | H3K9ac	5	active_like_non_bivalent	chr19	49463754	49468753
805465	K562	18967	500255197	RP11-750H9.5	31294	500169762	TAPT1	211.01	DNase-HS | H3K27ac | H3K36me3 | H3K4me2 | H3K4me3 | H3K9ac	6	active_like_non_bivalent	chr4	16166837	16232779
805873	K562	17979	70702	CATG00000070702.1	24066	92952	CATG00000092952.1	211.01	DNase-HS | H3K27ac | H3K4me1 | H3K4me2 | H3K4me3 | H3K9ac	6	active_like_non_bivalent	chr7	86684856	86690720
821406	K562	18271	93280	CATG00000093280.1	17971	69305	CATG00000069305.1	211.01	H3K36me3 | H3K4me1	2	active_like_non_bivalent	chr4	87988845	87993844
814743	HepG2	18341	101272	CATG00000101272.1	32819	500187664	HAPLN4	211.0	H3K27ac | H3K4me1 | H3K4me3	3	active_like_non_bivalent	chr19	19370875	19377113
807075	H1-hESC	18473	500105663	KMT2B	26708	500112941	PAPD7	210.99	DNase-HS | H3K4me3 | H3K9me3	3	active_like_non_bivalent	chr5	6710074	6764890
807590	H1-hESC	17540	25410	CATG00000025410.1	31969	500176788	BASP1	210.99	DNase-HS | H3K4me3	2	active_like_non_bivalent	chr5	17214214	17219240
807260	HepG2	18173	87322	CATG00000087322.1	31840	500175161	CADM2	210.99	DNase-HS | H3K27ac | H3K4me1	3	active_like_non_bivalent	chr3	85004643	85009642
807260	K562	18173	87322	CATG00000087322.1	31840	500175161	CADM2	210.99	DNase-HS | H3K4me2 | H3K4me3	3	active_like_non_bivalent	chr3	85004643	85009642
805305	K562	18416	109156	CATG00000109156.1	18483	500175164	ABO	210.01	DNase-HS | H3K27ac | H3K36me3 | H3K4me1 | H3K4me2 | H3K4me3 | H3K9ac | H3K9me3	8	active_like_non_bivalent	chr9	136149118	136157768
815844	HepG2	17642	35185	CATG00000035185.1	24062	90945	CATG00000090945.1	209.99	H3K4me1	1	active_like_non_bivalent	chr6	170360555	170368569
920886	K562	18397	106714	CATG00000106714.1	19222	500272501	XXbac-BPG299F13.17	209.98	H3K27ac | H3K4me1 | H3K4me2 | H3K4me3 | H3K9ac	5	active_like_non_bivalent	chr6	31366022	31371926
806548	H1-hESC	17979	70702	CATG00000070702.1	25763	500101222	SPEF1	209.01	DNase-HS | H3K4me3	2	active_like_non_bivalent	chr20	3760596	3768358
805672	HepG2	18170	86800	CATG00000086800.1	33218	500197653	DNAH10	209.01	DNase-HS | H3K4me1	2	active_like_non_bivalent	chr12	124288512	124293511
806024	HepG2	18173	87322	CATG00000087322.1	31392	500170579	DLGAP1	209.01	H3K4me1	1	active_like_non_bivalent	chr18	3580482	3585481
806548	HepG2	17979	70702	CATG00000070702.1	25763	500101222	SPEF1	209.01	DNase-HS | H3K27ac | H3K4me1 | H3K4me3	4	active_like_non_bivalent	chr20	3760596	3768358
806548	K562	17979	70702	CATG00000070702.1	25763	500101222	SPEF1	209.01	DNase-HS | H3K27ac | H3K36me3 | H3K4me1 | H3K4me2 | H3K4me3 | H3K9ac	7	active_like_non_bivalent	chr20	3760596	3768358
810948	K562	18473	500105663	KMT2B	26327	500108669	CYTH1	209.0	DNase-HS | H3K27ac | H3K4me2 | H3K4me3 | H3K9ac	5	active_like_non_bivalent	chr17	76670213	76783827
818481	K562	18479	500157152	SYN2	31200	500168754	FAM178B	209.0	H3K27ac | H3K36me3 | H3K4me1 | H3K4me2 | H3K4me3 | H3K9ac	6	active_like_non_bivalent	chr2	97559368	97655817
805724	K562	17979	70702	CATG00000070702.1	26168	500106633	GCK	208.02	H3K27ac | H3K4me2 | H3K4me3	3	active_like_non_bivalent	chr7	44184241	44202381
806243	K562	17979	70702	CATG00000070702.1	24064	92121	CATG00000092121.1	208.02	H3K27ac | H3K4me2 | H3K4me3	3	active_like_non_bivalent	chr7	44181677	44188793
812861	K562	17702	42135	CATG00000042135.1	27934	500131409	LRRC4B	208.02	DNase-HS | H3K4me1	2	active_like_non_bivalent	chr19	51044069	51075192
807088	K562	17979	70702	CATG00000070702.1	28342	500136237	RAPGEF5	208.01	H3K4me1 | H3K9me3	2	active_like_non_bivalent	chr7	22394246	22402625
805139	K562	18459	117930	CATG00000117930.1	18579	500225783	MIAT	208.0	DNase-HS | H3K27ac | H3K4me1 | H3K4me2 | H3K4me3 | H3K9ac	6	active_like_non_bivalent	chr22	27034749	27068439
805246	K562	18967	500255197	RP11-750H9.5	24051	88333	CATG00000088333.1	208.0	DNase-HS | H3K27ac | H3K36me3 | H3K4me1 | H3K4me2 | H3K4me3 | H3K9ac	7	active_like_non_bivalent	chr6	43137295	43143529
805409	K562	17717	43553	CATG00000043553.1	28342	500136237	RAPGEF5	208.0	H3K4me1 | H3K9me3	2	active_like_non_bivalent	chr7	22394246	22402625
805732	K562	18173	87322	CATG00000087322.1	31200	500168754	FAM178B	208.0	H3K27ac | H3K36me3 | H3K4me1 | H3K4me2 | H3K4me3 | H3K9ac	6	active_like_non_bivalent	chr2	97559368	97655817
807022	K562	18967	500255197	RP11-750H9.5	27396	500121964	GTDC1	208.0	DNase-HS | H3K27ac | H3K36me3 | H3K4me1 | H3K4me2 | H3K4me3 | H3K9ac | H3K9me3	8	active_like_non_bivalent	chr2	145076728	145094119
806106	K562	17859	57992	CATG00000057992.1	18690	500231768	RP5-855F14.1	207.99	H3K4me1 | H3K9ac	2	active_like_non_bivalent	chr1	234666012	234671863
805814	K562	17979	70702	CATG00000070702.1	18961	500254862	RP11-159H22.2	207.98	DNase-HS | H3K27ac | H3K4me1 | H3K4me2 | H3K4me3 | H3K9ac	6	active_like_non_bivalent	chr11	27490160	27495159
805255	K562	18967	500255197	RP11-750H9.5	26042	500105329	TGFB1	207.01	DNase-HS | H3K27ac | H3K4me1 | H3K4me2 | H3K9me3	5	active_like_non_bivalent	chr19	41807359	41863327
805269	H1-hESC	17717	43553	CATG00000043553.1	33186	500197535	MYO5A	207.0	H3K4me1 | H3K9me3	2	active_like_non_bivalent	chr15	52614699	52824823
805643	K562	17717	43553	CATG00000043553.1	30602	500164061	BSN	207.0	DNase-HS | H3K27ac | H3K4me1 | H3K4me2 | H3K4me3 | H3K9ac	6	active_like_non_bivalent	chr3	49588428	49593427
805644	K562	17717	43553	CATG00000043553.1	18606	500226913	BSN-AS2	207.0	DNase-HS | H3K27ac | H3K4me1 | H3K4me2 | H3K4me3 | H3K9ac	6	active_like_non_bivalent	chr3	49590274	49595273
805964	K562	17979	70702	CATG00000070702.1	32553	500185046	ANKS1B	207.0	DNase-HS | H3K4me1 | H3K4me2 | H3K4me3 | H3K9ac	5	active_like_non_bivalent	chr12	100376530	100382214
811856	K562	18448	116615	CATG00000116615.1	27047	500116852	KIF21B	207.0	H3K36me3 | H3K4me1	2	active_like_non_bivalent	chr1	200936920	200996303
805924	H1-hESC	17979	70702	CATG00000070702.1	32268	500181409	AATK	206.99	H3K27ac	1	active_like_non_bivalent	chr17	79081672	79143521
808353	H1-hESC	17979	70702	CATG00000070702.1	30337	500162706	CADM3	206.99	H3K4me1 | H3K4me3 | H3K9me3	3	active_like_non_bivalent	chr1	159137906	159168212
805514	K562	17540	25410	CATG00000025410.1	26327	500108669	CYTH1	206.99	DNase-HS | H3K27ac | H3K4me2 | H3K4me3 | H3K9ac	5	active_like_non_bivalent	chr17	76670213	76783827
859080	H1-hESC	17501	22775	CATG00000022775.1	25309	500088053	GP6	206.98	DNase-HS | H3K4me1	2	active_like_non_bivalent	chr19	55538031	55553132
883743	H1-hESC	17501	22775	CATG00000022775.1	19158	500267265	CTC-550B14.7	206.98	DNase-HS | H3K4me1	2	active_like_non_bivalent	chr19	55514067	55540433
859080	K562	17501	22775	CATG00000022775.1	25309	500088053	GP6	206.98	DNase-HS | H3K27ac | H3K36me3 | H3K4me1 | H3K4me2 | H3K4me3 | H3K9ac	7	active_like_non_bivalent	chr19	55538031	55553132
883743	K562	17501	22775	CATG00000022775.1	19158	500267265	CTC-550B14.7	206.98	DNase-HS | H3K27ac | H3K36me3 | H3K4me1 | H3K4me2 | H3K4me3 | H3K9ac	7	active_like_non_bivalent	chr19	55514067	55540433
808725	K562	17979	70702	CATG00000070702.1	33724	500206535	LNP1	206.02	H3K27ac | H3K36me3 | H3K4me2 | H3K4me3 | H3K9ac	5	active_like_non_bivalent	chr3	100116526	100143176
806169	H1-hESC	19101	500261617	RP11-243A14.1	18426	110402	CATG00000110402.1	206.01	H3K27ac | H3K4me3	2	active_like_non_bivalent	chr10	30343867	30349281
805813	HepG2	18173	87322	CATG00000087322.1	31693	500173320	STOX2	206.01	H3K4me1	1	active_like_non_bivalent	chr4	184771079	184776078
806169	HepG2	19101	500261617	RP11-243A14.1	18426	110402	CATG00000110402.1	206.01	H3K27ac | H3K4me3	2	active_like_non_bivalent	chr10	30343867	30349281
814933	HepG2	18473	500105663	KMT2B	30142	500160179	ABCG1	206.01	H3K4me1	1	active_like_non_bivalent	chr21	43616300	43721815
810383	K562	17546	25559	CATG00000025559.1	26952	500115896	PLCL1	206.01	H3K27ac | H3K36me3 | H3K4me1 | H3K9ac	4	active_like_non_bivalent	chr2	198752817	198757816
813703	K562	18473	500105663	KMT2B	25587	500100207	TCF20	206.01	DNase-HS | H3K27ac | H3K4me2 | H3K4me3 | H3K9ac	5	active_like_non_bivalent	chr22	42665160	42683529
805789	HepG2	18173	87322	CATG00000087322.1	33547	500204314	PRRT1	206.0	H3K36me3 | H3K4me1	2	active_like_non_bivalent	chr6	32115975	32126017
805789	K562	18173	87322	CATG00000087322.1	33547	500204314	PRRT1	206.0	H3K27ac | H3K36me3 | H3K4me1	3	active_like_non_bivalent	chr6	32115975	32126017
808780	K562	17540	25410	CATG00000025410.1	27706	500127948	POR	206.0	H3K4me1	1	active_like_non_bivalent	chr7	75524259	75616400
805885	K562	18967	500255197	RP11-750H9.5	23999	66148	CATG00000066148.1	205.99	DNase-HS | H3K27ac | H3K36me3 | H3K4me2 | H3K4me3 | H3K9ac	6	active_like_non_bivalent	chr3	133290562	133296454
806107	HepG2	17540	25410	CATG00000025410.1	25759	500101162	TUBB1	205.01	DNase-HS | H3K27ac | H3K4me1	3	active_like_non_bivalent	chr20	57573173	57606890
805156	K562	18967	500255197	RP11-750H9.5	19238	500273189	CTD-3148I10.15	205.01	H3K4me1 | H3K4me2 | H3K4me3 | H3K9ac	4	active_like_non_bivalent	chr19	49971770	49981197
806107	K562	17540	25410	CATG00000025410.1	25759	500101162	TUBB1	205.01	DNase-HS | H3K27ac | H3K36me3 | H3K4me1 | H3K4me2 | H3K4me3 | H3K9ac | H3K9me3	8	active_like_non_bivalent	chr20	57573173	57606890
808412	K562	18479	500157152	SYN2	34116	500234965	SHISA8	205.01	H3K4me3 | H3K9ac	2	active_like_non_bivalent	chr22	42305073	42314578
805232	K562	17297	2237	CATG00000002237.1	27934	500131409	LRRC4B	205.0	DNase-HS | H3K4me1	2	active_like_non_bivalent	chr19	51044069	51075192
860265	H1-hESC	18473	500105663	KMT2B	19158	500267265	CTC-550B14.7	204.99	DNase-HS | H3K4me1	2	active_like_non_bivalent	chr19	55514067	55540433
805830	HepG2	17540	25410	CATG00000025410.1	18044	77557	CATG00000077557.1	204.99	DNase-HS | H3K4me1	2	active_like_non_bivalent	chr5	131822724	131835676
806047	HepG2	17540	25410	CATG00000025410.1	27574	500125347	IRF1	204.99	DNase-HS | H3K4me1	2	active_like_non_bivalent	chr5	131821306	131835555
822963	HepG2	18473	500105663	KMT2B	31106	500168066	SF1	204.99	DNase-HS | H3K36me3 | H3K4me1	3	active_like_non_bivalent	chr11	64528806	64551041
805385	K562	18967	500255197	RP11-750H9.5	26061	500105483	CARD8	204.99	DNase-HS | H3K4me1	2	active_like_non_bivalent	chr19	48692919	48765203
805753	K562	17540	25410	CATG00000025410.1	17824	54684	CATG00000054684.1	204.99	DNase-HS | H3K27ac | H3K36me3 | H3K4me1 | H3K4me2 | H3K4me3 | H3K9ac	7	active_like_non_bivalent	chr20	34358218	34363217
805830	K562	17540	25410	CATG00000025410.1	18044	77557	CATG00000077557.1	204.99	DNase-HS | H3K27ac | H3K4me1 | H3K4me2 | H3K4me3 | H3K9ac	6	active_like_non_bivalent	chr5	131822724	131835676
806047	K562	17540	25410	CATG00000025410.1	27574	500125347	IRF1	204.99	DNase-HS | H3K27ac | H3K4me1 | H3K4me2 | H3K4me3 | H3K9ac	6	active_like_non_bivalent	chr5	131821306	131835555
806841	K562	17859	57992	CATG00000057992.1	29521	500151150	ANK3	204.99	H3K27ac | H3K36me3 | H3K4me1 | H3K4me2 | H3K4me3 | H3K9ac | H3K9me3	7	active_like_non_bivalent	chr10	62058740	62063905
822963	K562	18473	500105663	KMT2B	31106	500168066	SF1	204.99	DNase-HS | H3K27ac | H3K36me3 | H3K4me1 | H3K4me2 | H3K4me3 | H3K9ac	7	active_like_non_bivalent	chr11	64528806	64551041
860265	K562	18473	500105663	KMT2B	19158	500267265	CTC-550B14.7	204.99	DNase-HS | H3K27ac | H3K36me3 | H3K4me1 | H3K4me2 | H3K4me3 | H3K9ac	7	active_like_non_bivalent	chr19	55514067	55540433
805186	K562	18459	117930	CATG00000117930.1	29533	500151276	MAGI1	204.02	H3K27ac | H3K36me3 | H3K4me1 | H3K4me2	4	active_like_non_bivalent	chr3	65517074	65538675
805689	K562	18173	87322	CATG00000087322.1	18579	500225783	MIAT	204.02	DNase-HS | H3K27ac | H3K4me1 | H3K4me2 | H3K4me3 | H3K9ac	6	active_like_non_bivalent	chr22	27034749	27068439
806023	H1-hESC	18173	87322	CATG00000087322.1	26139	500106113	CRHR2	204.01	H3K4me1	1	active_like_non_bivalent	chr7	30720607	30743265
