trait_name	candidate_lncRNA	species	candidate_target_count	high_affinity_edges	mean_ba	max_ba	best_edge_conservation_count	rewiring_label	epigenomic_support_class	prioritization_note
obesity	CATG00000085737.1	human	217	0	57.291226	91.99	3	conserved	other	217 targets; 0 high-affinity edges; other context
obesity	CATG00000083557.1	human	210	0	64.120584	95.0	4	conserved	other	210 targets; 0 high-affinity edges; other context
obesity	RP11-981G7.2	human	210	0	57.32377	84.0	3	conserved	other	210 targets; 0 high-affinity edges; other context
obesity	CATG00000005551.1	human	209	79	83.337326	141.0	3	conserved	bivalent_like	209 targets; 79 high-affinity edges; bivalent_like context
obesity	RP11-351I24.1	human	209	1	58.919662	104.0	4	conserved	active_like	209 targets; 1 high-affinity edges; active_like context
obesity	CATG00000054473.1	human	209	0	56.649805	81.0	3	conserved	other	209 targets; 0 high-affinity edges; other context
obesity	CATG00000083570.1	human	208	0	59.23457	87.0	2	conserved	other	208 targets; 0 high-affinity edges; other context
obesity	CTA-384D8.34	human	207	0	55.637555	72.0	4	conserved	other	207 targets; 0 high-affinity edges; other context
obesity	CTD-3214K23.1	human	205	17	67.610124	135.0	3	conserved	active_like	205 targets; 17 high-affinity edges; active_like context
obesity	CTD-2235C13.2	human	201	0	55.844199	72.0	2	conserved	other	201 targets; 0 high-affinity edges; other context
obesity	RP11-70C1.1	human	195	0	57.2955	95.0	2	conserved	other	195 targets; 0 high-affinity edges; other context
obesity	CATG00000076590.1	human	192	0	58.161909	90.0	2	conserved	other	192 targets; 0 high-affinity edges; other context
obesity	CATG00000020659.1	human	187	1	62.435244	100.99	3	conserved	other	187 targets; 1 high-affinity edges; other context
obesity	CATG00000043289.1	human	187	0	58.959227	92.99	2	conserved	other	187 targets; 0 high-affinity edges; other context
obesity	RP11-179B15.6	human	186	0	61.621841	96.0	3	conserved	other	186 targets; 0 high-affinity edges; other context
obesity	RP1-80N2.2	human	185	0	58.755869	82.99	2	conserved	other	185 targets; 0 high-affinity edges; other context
obesity	RP11-452H21.4	human	181	4	65.900095	108.01	4	conserved	bivalent_like	181 targets; 4 high-affinity edges; bivalent_like context
obesity	RP11-114N19.3	human	171	0	56.506742	94.01	2	conserved	other	171 targets; 0 high-affinity edges; other context
obesity	RP11-489O18.1	human	168	0	55.96505	79.01	3	conserved	other	168 targets; 0 high-affinity edges; other context
obesity	AP000230.1	human	167	15	71.726019	113.0	3	conserved	bivalent_like	167 targets; 15 high-affinity edges; bivalent_like context
obesity	CTD-2256P15.2	human	164	0	63.867514	81.0	3	conserved	other	164 targets; 0 high-affinity edges; other context
obesity	CATG00000093273.1	human	160	154	95.986622	201.0	3	conserved	bivalent_like	160 targets; 154 high-affinity edges; bivalent_like context
obesity	RP11-809H16.5	human	159	0	57.562108	81.99	3	conserved	other	159 targets; 0 high-affinity edges; other context
obesity	CATG00000008939.1	human	157	5	68.219044	119.0	4	conserved	active_like	157 targets; 5 high-affinity edges; active_like context
obesity	CATG00000033813.1	human	157	2	64.121562	109.0	2	conserved	active_like	157 targets; 2 high-affinity edges; active_like context
obesity	CATG00000076591.1	human	154	0	54.850419	76.0	2	conserved	other	154 targets; 0 high-affinity edges; other context
obesity	CTA-211A9.5	human	153	0	54.269006	74.0	3	conserved	other	153 targets; 0 high-affinity edges; other context
obesity	CATG00000105977.1	human	151	19	71.436453	125.99	2	conserved	bivalent_like	151 targets; 19 high-affinity edges; bivalent_like context
obesity	CATG00000006484.1	human	151	15	71.179792	147.01	4	conserved	bivalent_like	151 targets; 15 high-affinity edges; bivalent_like context
obesity	CATG00000117227.1	human	150	24	79.546795	224.98	4	conserved	active_like	150 targets; 24 high-affinity edges; active_like context
obesity	CATG00000081437.1	human	150	0	56.230364	75.0	3	conserved	other	150 targets; 0 high-affinity edges; other context
obesity	CATG00000029677.1	human	148	0	58.915899	82.0	3	conserved	other	148 targets; 0 high-affinity edges; other context
obesity	CATG00000014051.1	human	146	15	66.507439	186.99	4	conserved	bivalent_like	146 targets; 15 high-affinity edges; bivalent_like context
obesity	CATG00000043553.1	human	144	139	103.087354	257.0	2	conserved	bivalent_like	144 targets; 139 high-affinity edges; bivalent_like context
obesity	CATG00000058233.1	human	144	33	67.702947	127.01	2	conserved	bivalent_like	144 targets; 33 high-affinity edges; bivalent_like context
obesity	CATG00000025251.1	human	144	31	75.634933	158.0	3	conserved	active_like	144 targets; 31 high-affinity edges; active_like context
obesity	CATG00000045466.1	human	143	8	64.59654	139.99	2	conserved	bivalent_like	143 targets; 8 high-affinity edges; bivalent_like context
obesity	AC002456.2	human	143	1	62.743487	101.0	2	conserved	other	143 targets; 1 high-affinity edges; other context
obesity	RP13-650J16.1	human	143	0	53.93216	74.01	3	conserved	other	143 targets; 0 high-affinity edges; other context
obesity	RP4-683L5.1	human	142	0	61.823765	88.0	4	conserved	other	142 targets; 0 high-affinity edges; other context
obesity	RP11-154D17.1	human	138	5	72.002521	111.0	4	conserved	active_like	138 targets; 5 high-affinity edges; active_like context
obesity	CATG00000066341.1	human	136	34	71.788333	144.01	2	conserved	active_like	136 targets; 34 high-affinity edges; active_like context
obesity	CATG00000083332.1	human	134	153	95.847514	174.0	2	conserved	bivalent_like	134 targets; 153 high-affinity edges; bivalent_like context
obesity	CATG00000006466.1	human	134	16	71.895899	137.01	3	conserved	bivalent_like	134 targets; 16 high-affinity edges; bivalent_like context
obesity	CATG00000077438.1	human	132	3	61.79602	117.0	4	conserved	active_like	132 targets; 3 high-affinity edges; active_like context
obesity	CATG00000026925.1	human	132	1	63.877059	117.0	4	conserved	active_like	132 targets; 1 high-affinity edges; active_like context
obesity	AP001891.1	human	132	0	55.8375	76.0	2	conserved	other	132 targets; 0 high-affinity edges; other context
obesity	RP11-370I10.6	human	130	0	57.561918	81.01	3	conserved	other	130 targets; 0 high-affinity edges; other context
obesity	RP11-1084I9.1	human	129	0	63.825527	95.01	3	conserved	other	129 targets; 0 high-affinity edges; other context
obesity	CATG00000045707.1	human	128	97	86.15138	174.99	3	conserved	bivalent_like	128 targets; 97 high-affinity edges; bivalent_like context
obesity	TMEM161B-AS1	human	128	12	70.845434	190.99	4	conserved	active_like	128 targets; 12 high-affinity edges; active_like context
obesity	RP11-643M14.1	human	128	0	63.321801	89.0	3	conserved	other	128 targets; 0 high-affinity edges; other context
obesity	CATG00000006482.1	human	127	7	68.738753	164.01	3	conserved	active_like	127 targets; 7 high-affinity edges; active_like context
obesity	RP3-525N10.2	human	125	0	59.692913	96.0	4	conserved	other	125 targets; 0 high-affinity edges; other context
obesity	RP11-552D8.1	human	125	0	56.492308	74.0	3	conserved	other	125 targets; 0 high-affinity edges; other context
obesity	CATG00000031558.1	human	124	2	63.418465	119.01	3	conserved	other	124 targets; 2 high-affinity edges; other context
obesity	RP11-436K8.1	human	124	1	62.099011	102.01	4	conserved	other	124 targets; 1 high-affinity edges; other context
obesity	RP11-115H15.2	human	124	0	56.583942	84.0	2	conserved	other	124 targets; 0 high-affinity edges; other context
obesity	CATG00000080429.1	human	123	6	67.10566	182.01	2	conserved	active_like	123 targets; 6 high-affinity edges; active_like context
obesity	CTD-2308G16.1	human	122	0	56.263233	87.0	3	conserved	other	122 targets; 0 high-affinity edges; other context
obesity	AC118754.4	human	122	0	53.976667	72.99	2	conserved	other	122 targets; 0 high-affinity edges; other context
obesity	CATG00000005391.1	human	121	36	70.260736	175.0	3	conserved	bivalent_like	121 targets; 36 high-affinity edges; bivalent_like context
obesity	AC005754.7	human	121	0	57.548542	89.99	3	conserved	other	121 targets; 0 high-affinity edges; other context
obesity	CATG00000025051.1	human	120	15	70.445066	123.0	3	conserved	active_like	120 targets; 15 high-affinity edges; active_like context
obesity	CTD-2320G14.2	human	120	0	56.992403	96.0	3	conserved	other	120 targets; 0 high-affinity edges; other context
obesity	ZBED3-AS1	human	119	6	64.890405	108.0	4	conserved	active_like	119 targets; 6 high-affinity edges; active_like context
obesity	CATG00000093280.1	human	118	30	73.324385	237.02	4	conserved	bivalent_like	118 targets; 30 high-affinity edges; bivalent_like context
obesity	CATG00000108815.1	human	118	2	60.887264	154.0	3	conserved	active_like	118 targets; 2 high-affinity edges; active_like context
obesity	CATG00000069553.1	human	117	1	65.168576	101.0	3	conserved	other	117 targets; 1 high-affinity edges; other context
obesity	RP11-432I5.2	human	116	58	80.129948	135.01	3	conserved	bivalent_like	116 targets; 58 high-affinity edges; bivalent_like context
obesity	CATG00000082943.1	human	116	9	65.034826	143.99	3	conserved	active_like	116 targets; 9 high-affinity edges; active_like context
obesity	RP11-122F24.1	human	112	0	54.699187	87.0	3	conserved	other	112 targets; 0 high-affinity edges; other context
obesity	CATG00000003300.1	human	111	81	84.504866	145.01	3	conserved	bivalent_like	111 targets; 81 high-affinity edges; bivalent_like context
obesity	CATG00000083162.1	human	111	8	70.484819	117.01	3	conserved	bivalent_like	111 targets; 8 high-affinity edges; bivalent_like context
obesity	CATG00000025376.1	human	111	6	63.88665	129.0	1	species_specific	active_like	111 targets; 6 high-affinity edges; active_like context
obesity	FAM66C	human	110	11	67.927143	135.99	2	conserved	bivalent_like	110 targets; 11 high-affinity edges; bivalent_like context
obesity	CATG00000020786.1	human	110	9	66.036646	213.99	4	conserved	active_like	110 targets; 9 high-affinity edges; active_like context
obesity	CATG00000047962.1	human	110	6	69.436141	117.99	2	conserved	active_like	110 targets; 6 high-affinity edges; active_like context
obesity	CATG00000088618.1	human	109	15	65.041968	192.99	3	conserved	bivalent_like	109 targets; 15 high-affinity edges; bivalent_like context
obesity	CATG00000084292.1	human	107	10	72.782183	116.99	3	conserved	bivalent_like	107 targets; 10 high-affinity edges; bivalent_like context
obesity	CASC17	human	107	0	59.128081	83.0	3	conserved	other	107 targets; 0 high-affinity edges; other context
obesity	CATG00000075926.1	human	106	17	68.215724	147.01	2	conserved	bivalent_like	106 targets; 17 high-affinity edges; bivalent_like context
obesity	RP11-379F4.4	human	106	12	67.559583	159.01	4	conserved	bivalent_like	106 targets; 12 high-affinity edges; bivalent_like context
obesity	MAPT-AS1	human	105	11	72.604383	168.0	3	conserved	bivalent_like	105 targets; 11 high-affinity edges; bivalent_like context
obesity	AC019118.3	human	105	0	57.152318	96.0	4	conserved	other	105 targets; 0 high-affinity edges; other context
obesity	ELOVL2-AS1	human	104	38	77.905316	187.0	3	conserved	bivalent_like	104 targets; 38 high-affinity edges; bivalent_like context
obesity	RP11-1C8.4	human	104	20	70.900333	140.01	4	conserved	bivalent_like	104 targets; 20 high-affinity edges; bivalent_like context
obesity	CATG00000076989.1	human	104	3	66.518007	123.0	3	conserved	bivalent_like	104 targets; 3 high-affinity edges; bivalent_like context
obesity	RP11-876N24.2	human	102	0	55.757282	90.99	3	conserved	other	102 targets; 0 high-affinity edges; other context
obesity	CATG00000083164.1	human	101	12	66.741984	138.01	2	conserved	active_like	101 targets; 12 high-affinity edges; active_like context
obesity	CATG00000073556.1	human	101	8	64.12117	132.0	2	conserved	active_like	101 targets; 8 high-affinity edges; active_like context
obesity	AC079610.2	human	101	2	61.52062	135.0	4	conserved	active_like	101 targets; 2 high-affinity edges; active_like context
obesity	RP11-153F1.1	human	101	0	55.297981	81.99	3	conserved	other	101 targets; 0 high-affinity edges; other context
obesity	RP11-698N11.2	human	101	0	58.120917	85.0	3	conserved	other	101 targets; 0 high-affinity edges; other context
obesity	CATG00000090250.1	human	100	21	73.438385	152.0	3	conserved	active_like	100 targets; 21 high-affinity edges; active_like context
obesity	RP11-613D13.5	human	100	0	60.897082	98.0	4	conserved	other	100 targets; 0 high-affinity edges; other context
obesity	CATG00000039757.1	human	100	0	63.263843	90.0	3	conserved	other	100 targets; 0 high-affinity edges; other context
obesity	AC073283.4	human	99	0	60.963862	96.0	4	conserved	other	99 targets; 0 high-affinity edges; other context
obesity	RP11-686F15.2	human	99	0	53.936937	67.0	2	conserved	other	99 targets; 0 high-affinity edges; other context
obesity	RP11-686G23.2	human	98	0	56.648829	87.0	3	conserved	other	98 targets; 0 high-affinity edges; other context
obesity	CATG00000077563.1	human	98	0	61.755092	93.0	2	conserved	other	98 targets; 0 high-affinity edges; other context
obesity	CATG00000025620.1	human	97	7	63.704083	132.0	2	conserved	active_like	97 targets; 7 high-affinity edges; active_like context
obesity	CATG00000077624.1	human	95	4	64.881704	119.01	2	conserved	other	95 targets; 4 high-affinity edges; other context
obesity	CATG00000059456.1	human	95	2	60.901813	106.0	4	conserved	bivalent_like	95 targets; 2 high-affinity edges; bivalent_like context
obesity	ZBTB20-AS4	human	93	1	57.658585	104.01	4	conserved	other	93 targets; 1 high-affinity edges; other context
obesity	CATG00000116278.1	human	92	43	78.333513	121.0	3	conserved	bivalent_like	92 targets; 43 high-affinity edges; bivalent_like context
obesity	CATG00000015453.1	human	92	21	72.525307	129.0	3	conserved	bivalent_like	92 targets; 21 high-affinity edges; bivalent_like context
obesity	CATG00000035489.1	human	92	0	61.789809	84.0	3	conserved	other	92 targets; 0 high-affinity edges; other context
obesity	CATG00000046523.1	human	91	0	57.290993	78.01	3	conserved	other	91 targets; 0 high-affinity edges; other context
obesity	RP11-649A16.1	human	91	0	57.792277	78.01	2	conserved	other	91 targets; 0 high-affinity edges; other context
obesity	CATG00000104690.1	human	90	9	68.706324	131.0	2	conserved	active_like	90 targets; 9 high-affinity edges; active_like context
obesity	CATG00000091387.1	human	87	16	67.180439	186.99	2	conserved	bivalent_like	87 targets; 16 high-affinity edges; bivalent_like context
obesity	STEAP2-AS1	human	87	5	62.912907	119.01	2	conserved	active_like	87 targets; 5 high-affinity edges; active_like context
obesity	CATG00000005272.1	human	86	0	61.098466	87.99	3	conserved	other	86 targets; 0 high-affinity edges; other context
obesity	RP11-482M8.1	human	86	0	65.712695	93.0	3	conserved	other	86 targets; 0 high-affinity edges; other context
obesity	CATG00000077557.1	human	85	16	73.71671	123.0	2	conserved	bivalent_like	85 targets; 16 high-affinity edges; bivalent_like context
obesity	CATG00000064897.1	human	85	0	59.442541	86.0	3	conserved	other	85 targets; 0 high-affinity edges; other context
obesity	CATG00000088206.1	human	82	74	93.123006	155.01	1	rewired	bivalent_like	82 targets; 74 high-affinity edges; bivalent_like context
obesity	XXbac-BPG299F13.17	human	82	2	65.067983	125.01	3	conserved	other	82 targets; 2 high-affinity edges; other context
obesity	CATG00000091811.1	human	82	2	69.818377	109.01	2	conserved	other	82 targets; 2 high-affinity edges; other context
obesity	TMPRSS4-AS1	human	82	0	53.476977	65.01	3	conserved	other	82 targets; 0 high-affinity edges; other context
