core_id	gene_type	canonical_symbol	human_ensembl_id	human	chimp	macaque	marmoset	conservation_label	conservation_count
25662	lncRNA	CATG00000025662.1	CATG00000025662.1	1	1	1	1	1111	4
25823	lncRNA	CATG00000025823.1	CATG00000025823.1	1	1	1	0	1110	3
25826	protein_coding	CATG00000025826.1	CATG00000025826	1	0	0	0	1000	1
25827	lncRNA	CATG00000025827.1	CATG00000025827.1	1	1	1	0	1110	3
25912	lncRNA	CATG00000025912.1	CATG00000025912.1	1	1	0	0	1100	2
26162	lncRNA	CATG00000026162.1	CATG00000026162.1	1	0	1	1	1011	3
26412	lncRNA	CATG00000026412.1	CATG00000026412.1	1	1	1	1	1111	4
26477	lncRNA	CATG00000026477.1	CATG00000026477.1	1	1	1	1	1111	4
26604	lncRNA	CATG00000026604.1	CATG00000026604.1	1	1	1	0	1110	3
26619	protein_coding	CATG00000026619.1	CATG00000026619	1	0	0	0	1000	1
26622	lncRNA	CATG00000026622.1	CATG00000026622.1	1	1	1	0	1110	3
26811	lncRNA	CATG00000026811.1	CATG00000026811.1	1	1	0	0	1100	2
26842	protein_coding	CATG00000026842.1	CATG00000026842	1	0	0	0	1000	1
26893	lncRNA	CATG00000026893.1	CATG00000026893.1	1	1	1	1	1111	4
26925	lncRNA	CATG00000026925.1	CATG00000026925.1	1	1	1	1	1111	4
26931	lncRNA	CATG00000026931.1	CATG00000026931.1	1	1	1	1	1111	4
26936	lncRNA	CATG00000026936.1	CATG00000026936.1	1	1	1	1	1111	4
27072	lncRNA	CATG00000027072.1	CATG00000027072.1	1	1	1	0	1110	3
27097	lncRNA	CATG00000027097.1	CATG00000027097.1	1	1	1	1	1111	4
27119	lncRNA	CATG00000027119.1	CATG00000027119.1	1	1	1	1	1111	4
27238	lncRNA	CATG00000027238.1	CATG00000027238.1	1	1	1	1	1111	4
27285	lncRNA	CATG00000027285.1	CATG00000027285.1	1	1	1	1	1111	4
27297	lncRNA	CATG00000027297.1	CATG00000027297.1	1	1	1	1	1111	4
27439	lncRNA	CATG00000027439.1	CATG00000027439.1	1	1	1	1	1111	4
27615	lncRNA	CATG00000027615.1	CATG00000027615.1	1	1	1	1	1111	4
27662	lncRNA	CATG00000027662.1	CATG00000027662.1	1	1	1	1	1111	4
27715	lncRNA	CATG00000027715.1	CATG00000027715.1	1	1	1	1	1111	4
27761	lncRNA	CATG00000027761.1	CATG00000027761.1	1	1	0	0	1100	2
27790	lncRNA	CATG00000027790.1	CATG00000027790.1	1	1	0	0	1100	2
27863	protein_coding	CATG00000027863.1	CATG00000027863	1	0	0	0	1000	1
27882	protein_coding	CATG00000027882.1	CATG00000027882	1	0	0	0	1000	1
27951	lncRNA	CATG00000027951.1	CATG00000027951.1	1	1	1	1	1111	4
28017	lncRNA	CATG00000028017.1	CATG00000028017.1	1	1	1	1	1111	4
28058	lncRNA	CATG00000028058.1	CATG00000028058.1	1	1	1	1	1111	4
28088	lncRNA	CATG00000028088.1	CATG00000028088.1	1	1	1	1	1111	4
28125	protein_coding	CATG00000028125.1	CATG00000028125	1	0	0	0	1000	1
28180	protein_coding	CATG00000028180.1	CATG00000028180	1	0	0	0	1000	1
28183	lncRNA	CATG00000028183.1	CATG00000028183.1	1	1	1	1	1111	4
28304	protein_coding	CATG00000028304.1	CATG00000028304	1	0	0	0	1000	1
28322	lncRNA	CATG00000028322.1	CATG00000028322.1	1	1	0	0	1100	2
28354	lncRNA	CATG00000028354.1	CATG00000028354.1	1	1	0	0	1100	2
28379	protein_coding	CATG00000028379.1	CATG00000028379	1	0	0	0	1000	1
28560	lncRNA	CATG00000028560.1	CATG00000028560.1	1	1	1	1	1111	4
28573	lncRNA	CATG00000028573.1	CATG00000028573.1	1	1	1	1	1111	4
28709	lncRNA	CATG00000028709.1	CATG00000028709.1	1	1	1	0	1110	3
28998	lncRNA	CATG00000028998.1	CATG00000028998.1	1	1	1	1	1111	4
29009	lncRNA	CATG00000029009.1	CATG00000029009.1	1	0	0	0	1000	1
29046	lncRNA	CATG00000029046.1	CATG00000029046.1	1	1	1	1	1111	4
29047	protein_coding	CATG00000029047.1	CATG00000029047	1	0	0	0	1000	1
29072	protein_coding	CATG00000029072.1	CATG00000029072	1	0	0	0	1000	1
29081	lncRNA	CATG00000029081.1	CATG00000029081.1	1	0	1	0	1010	2
29194	lncRNA	CATG00000029194.1	CATG00000029194.1	1	1	1	1	1111	4
29199	lncRNA	CATG00000029199.1	CATG00000029199.1	1	1	1	0	1110	3
29233	protein_coding	CATG00000029233.1	CATG00000029233	1	0	0	0	1000	1
29264	protein_coding	CATG00000029264.1	CATG00000029264	1	0	0	0	1000	1
29291	lncRNA	CATG00000029291.1	CATG00000029291.1	1	1	1	1	1111	4
29307	lncRNA	CATG00000029307.1	CATG00000029307.1	1	1	0	1	1101	3
29360	lncRNA	CATG00000029360.1	CATG00000029360.1	1	1	0	0	1100	2
29361	lncRNA	CATG00000029361.1	CATG00000029361.1	1	1	1	1	1111	4
29636	lncRNA	CATG00000029636.1	CATG00000029636.1	1	1	1	1	1111	4
29677	lncRNA	CATG00000029677.1	CATG00000029677.1	1	1	1	1	1111	4
29716	lncRNA	CATG00000029716.1	CATG00000029716.1	1	1	1	1	1111	4
29759	protein_coding	CATG00000029759.1	CATG00000029759	1	0	0	0	1000	1
29903	lncRNA	CATG00000029903.1	CATG00000029903.1	1	1	1	1	1111	4
30035	protein_coding	CATG00000030035.1	CATG00000030035	1	0	0	0	1000	1
30137	lncRNA	CATG00000030137.1	CATG00000030137.1	1	0	1	1	1011	3
30178	protein_coding	CATG00000030178.1	CATG00000030178	1	0	0	0	1000	1
30195	lncRNA	CATG00000030195.1	CATG00000030195.1	1	1	0	1	1101	3
30260	protein_coding	CATG00000030260.1	CATG00000030260	1	0	0	0	1000	1
30292	protein_coding	CATG00000030292.1	CATG00000030292	1	0	0	0	1000	1
30348	protein_coding	CATG00000030348.1	CATG00000030348	1	0	0	0	1000	1
30349	protein_coding	CATG00000030349.1	CATG00000030349	1	0	0	0	1000	1
30623	lncRNA	CATG00000030623.1	CATG00000030623.1	1	0	1	0	1010	2
30638	lncRNA	CATG00000030638.1	CATG00000030638.1	1	0	0	0	1000	1
30863	lncRNA	CATG00000030863.1	CATG00000030863.1	1	0	1	0	1010	2
30910	lncRNA	CATG00000030910.1	CATG00000030910.1	1	0	1	0	1010	2
30912	protein_coding	CATG00000030912.1	CATG00000030912	1	0	0	0	1000	1
31155	lncRNA	CATG00000031155.1	CATG00000031155.1	1	0	1	0	1010	2
31157	lncRNA	CATG00000031157.1	CATG00000031157.1	1	0	1	0	1010	2
31189	lncRNA	CATG00000031189.1	CATG00000031189.1	1	0	1	0	1010	2
31299	lncRNA	CATG00000031299.1	CATG00000031299.1	1	0	1	1	1011	3
31370	lncRNA	CATG00000031370.1	CATG00000031370.1	1	0	1	1	1011	3
31418	lncRNA	CATG00000031418.1	CATG00000031418.1	1	0	1	1	1011	3
31489	protein_coding	CATG00000031489.1	CATG00000031489	1	0	0	0	1000	1
31514	protein_coding	CATG00000031514.1	CATG00000031514	1	0	0	0	1000	1
31546	lncRNA	CATG00000031546.1	CATG00000031546.1	1	0	0	0	1000	1
31558	lncRNA	CATG00000031558.1	CATG00000031558.1	1	0	1	1	1011	3
31941	lncRNA	CATG00000031941.1	CATG00000031941.1	1	1	1	0	1110	3
32178	lncRNA	CATG00000032178.1	CATG00000032178.1	1	1	0	1	1101	3
32221	lncRNA	CATG00000032221.1	CATG00000032221.1	1	1	0	1	1101	3
32272	lncRNA	CATG00000032272.1	CATG00000032272.1	1	1	1	1	1111	4
32328	lncRNA	CATG00000032328.1	CATG00000032328.1	1	1	0	1	1101	3
32335	lncRNA	CATG00000032335.1	CATG00000032335.1	1	1	1	1	1111	4
32415	lncRNA	CATG00000032415.1	CATG00000032415.1	1	1	1	0	1110	3
32416	protein_coding	CATG00000032416.1	CATG00000032416	1	0	0	0	1000	1
32421	lncRNA	CATG00000032421.1	CATG00000032421.1	1	1	1	1	1111	4
32551	protein_coding	CATG00000032551.1	CATG00000032551	1	0	0	0	1000	1
32558	protein_coding	CATG00000032558.1	CATG00000032558	1	0	0	0	1000	1
32626	lncRNA	CATG00000032626.1	CATG00000032626.1	1	1	1	1	1111	4
32682	protein_coding	CATG00000032682.1	CATG00000032682	1	0	0	0	1000	1
32792	lncRNA	CATG00000032792.1	CATG00000032792.1	1	1	1	0	1110	3
32836	lncRNA	CATG00000032836.1	CATG00000032836.1	1	1	0	1	1101	3
32950	protein_coding	CATG00000032950.1	CATG00000032950	1	0	0	0	1000	1
33237	lncRNA	CATG00000033237.1	CATG00000033237.1	1	0	0	1	1001	2
33368	protein_coding	CATG00000033368.1	CATG00000033368	1	0	0	0	1000	1
33444	lncRNA	CATG00000033444.1	CATG00000033444.1	1	0	1	0	1010	2
33586	lncRNA	CATG00000033586.1	CATG00000033586.1	1	0	1	1	1011	3
33595	protein_coding	CATG00000033595.1	CATG00000033595	1	0	0	0	1000	1
33768	lncRNA	CATG00000033768.1	CATG00000033768.1	1	0	1	0	1010	2
33813	lncRNA	CATG00000033813.1	CATG00000033813.1	1	0	1	0	1010	2
33819	lncRNA	CATG00000033819.1	CATG00000033819.1	1	0	1	1	1011	3
33883	lncRNA	CATG00000033883.1	CATG00000033883.1	1	0	1	0	1010	2
34265	lncRNA	CATG00000034265.1	CATG00000034265.1	1	1	0	1	1101	3
34307	lncRNA	CATG00000034307.1	CATG00000034307.1	1	1	1	0	1110	3
34324	lncRNA	CATG00000034324.1	CATG00000034324.1	1	1	0	0	1100	2
34394	lncRNA	CATG00000034394.1	CATG00000034394.1	1	1	1	1	1111	4
34593	lncRNA	CATG00000034593.1	CATG00000034593.1	1	1	1	1	1111	4
34711	protein_coding	CATG00000034711.1	CATG00000034711	1	0	0	0	1000	1
34724	lncRNA	CATG00000034724.1	CATG00000034724.1	1	1	1	1	1111	4
34752	lncRNA	CATG00000034752.1	CATG00000034752.1	1	1	1	1	1111	4
35185	lncRNA	CATG00000035185.1	CATG00000035185.1	1	1	0	1	1101	3
35322	lncRNA	CATG00000035322.1	CATG00000035322.1	1	1	1	1	1111	4
35489	lncRNA	CATG00000035489.1	CATG00000035489.1	1	1	1	0	1110	3
35733	lncRNA	CATG00000035733.1	CATG00000035733.1	1	1	1	1	1111	4
35995	lncRNA	CATG00000035995.1	CATG00000035995.1	1	1	1	0	1110	3
36255	lncRNA	CATG00000036255.1	CATG00000036255.1	1	1	1	1	1111	4
36259	lncRNA	CATG00000036259.1	CATG00000036259.1	1	1	1	1	1111	4
36368	lncRNA	CATG00000036368.1	CATG00000036368.1	1	1	0	0	1100	2
36566	lncRNA	CATG00000036566.1	CATG00000036566.1	1	1	0	1	1101	3
36572	lncRNA	CATG00000036572.1	CATG00000036572.1	1	1	1	0	1110	3
36575	lncRNA	CATG00000036575.1	CATG00000036575.1	1	1	1	1	1111	4
36588	protein_coding	CATG00000036588.1	CATG00000036588	1	0	0	0	1000	1
36629	protein_coding	CATG00000036629.1	CATG00000036629	1	0	0	0	1000	1
37098	lncRNA	CATG00000037098.1	CATG00000037098.1	1	1	1	1	1111	4
37194	protein_coding	CATG00000037194.1	CATG00000037194	1	0	0	0	1000	1
37230	lncRNA	CATG00000037230.1	CATG00000037230.1	1	1	1	1	1111	4
37317	lncRNA	CATG00000037317.1	CATG00000037317.1	1	1	1	1	1111	4
37381	lncRNA	CATG00000037381.1	CATG00000037381.1	1	1	1	1	1111	4
37507	lncRNA	CATG00000037507.1	CATG00000037507.1	1	1	1	1	1111	4
37594	lncRNA	CATG00000037594.1	CATG00000037594.1	1	1	1	1	1111	4
37659	lncRNA	CATG00000037659.1	CATG00000037659.1	1	1	1	1	1111	4
38094	lncRNA	CATG00000038094.1	CATG00000038094.1	1	1	1	0	1110	3
38215	protein_coding	CATG00000038215.1	CATG00000038215	1	0	0	0	1000	1
38320	lncRNA	CATG00000038320.1	CATG00000038320.1	1	1	1	1	1111	4
38372	lncRNA	CATG00000038372.1	CATG00000038372.1	1	1	0	0	1100	2
38382	lncRNA	CATG00000038382.1	CATG00000038382.1	1	1	1	1	1111	4
38520	lncRNA	CATG00000038520.1	CATG00000038520.1	1	1	1	0	1110	3
38550	lncRNA	CATG00000038550.1	CATG00000038550.1	1	1	1	1	1111	4
38595	lncRNA	CATG00000038595.1	CATG00000038595.1	1	1	1	1	1111	4
38607	protein_coding	CATG00000038607.1	CATG00000038607	1	0	0	0	1000	1
38610	lncRNA	CATG00000038610.1	CATG00000038610.1	1	1	1	1	1111	4
38643	lncRNA	CATG00000038643.1	CATG00000038643.1	1	1	1	0	1110	3
38727	lncRNA	CATG00000038727.1	CATG00000038727.1	1	1	1	1	1111	4
38737	lncRNA	CATG00000038737.1	CATG00000038737.1	1	1	1	1	1111	4
38739	lncRNA	CATG00000038739.1	CATG00000038739.1	1	1	1	0	1110	3
38743	lncRNA	CATG00000038743.1	CATG00000038743.1	1	1	0	0	1100	2
38791	lncRNA	CATG00000038791.1	CATG00000038791.1	1	0	0	0	1000	1
38834	lncRNA	CATG00000038834.1	CATG00000038834.1	1	1	1	0	1110	3
39087	lncRNA	CATG00000039087.1	CATG00000039087.1	1	1	0	1	1101	3
39206	lncRNA	CATG00000039206.1	CATG00000039206.1	1	1	1	1	1111	4
39467	lncRNA	CATG00000039467.1	CATG00000039467.1	1	1	1	1	1111	4
39482	protein_coding	CATG00000039482.1	CATG00000039482	1	0	0	0	1000	1
39489	lncRNA	CATG00000039489.1	CATG00000039489.1	1	1	1	1	1111	4
39507	protein_coding	CATG00000039507.1	CATG00000039507	1	0	0	0	1000	1
39536	lncRNA	CATG00000039536.1	CATG00000039536.1	1	1	1	1	1111	4
39537	lncRNA	CATG00000039537.1	CATG00000039537.1	1	1	1	1	1111	4
39607	lncRNA	CATG00000039607.1	CATG00000039607.1	1	0	0	0	1000	1
39609	protein_coding	CATG00000039609.1	CATG00000039609	1	0	0	0	1000	1
39685	protein_coding	CATG00000039685.1	CATG00000039685	1	0	0	0	1000	1
39757	lncRNA	CATG00000039757.1	CATG00000039757.1	1	1	1	0	1110	3
39942	lncRNA	CATG00000039942.1	CATG00000039942.1	1	1	0	0	1100	2
40147	protein_coding	CATG00000040147.1	CATG00000040147	1	0	0	0	1000	1
40459	lncRNA	CATG00000040459.1	CATG00000040459.1	1	1	1	1	1111	4
40467	lncRNA	CATG00000040467.1	CATG00000040467.1	1	0	1	1	1011	3
40501	lncRNA	CATG00000040501.1	CATG00000040501.1	1	1	1	1	1111	4
40510	lncRNA	CATG00000040510.1	CATG00000040510.1	1	1	1	0	1110	3
40513	lncRNA	CATG00000040513.1	CATG00000040513.1	1	1	1	1	1111	4
40550	lncRNA	CATG00000040550.1	CATG00000040550.1	1	1	0	0	1100	2
40659	protein_coding	CATG00000040659.1	CATG00000040659	1	0	0	0	1000	1
40683	lncRNA	CATG00000040683.1	CATG00000040683.1	1	1	1	1	1111	4
40756	lncRNA	CATG00000040756.1	CATG00000040756.1	1	1	1	1	1111	4
40865	lncRNA	CATG00000040865.1	CATG00000040865.1	1	0	1	0	1010	2
40872	lncRNA	CATG00000040872.1	CATG00000040872.1	1	0	0	0	1000	1
40873	lncRNA	CATG00000040873.1	CATG00000040873.1	1	1	0	0	1100	2
40876	lncRNA	CATG00000040876.1	CATG00000040876.1	1	1	1	0	1110	3
40992	lncRNA	CATG00000040992.1	CATG00000040992.1	1	1	1	1	1111	4
40993	protein_coding	CATG00000040993.1	CATG00000040993	1	0	0	0	1000	1
41012	lncRNA	CATG00000041012.1	CATG00000041012.1	1	1	1	1	1111	4
41128	protein_coding	CATG00000041128.1	CATG00000041128	1	0	0	0	1000	1
41148	lncRNA	CATG00000041148.1	CATG00000041148.1	1	1	1	1	1111	4
41149	lncRNA	CATG00000041149.1	CATG00000041149.1	1	1	1	1	1111	4
41150	protein_coding	CATG00000041150.1	CATG00000041150	1	0	0	0	1000	1
41154	protein_coding	CATG00000041154.1	CATG00000041154	1	0	0	0	1000	1
41274	protein_coding	CATG00000041274.1	CATG00000041274	1	0	0	0	1000	1
41280	protein_coding	CATG00000041280.1	CATG00000041280	1	0	0	0	1000	1
41413	lncRNA	CATG00000041413.1	CATG00000041413.1	1	1	1	0	1110	3
41426	lncRNA	CATG00000041426.1	CATG00000041426.1	1	1	1	1	1111	4
42135	lncRNA	CATG00000042135.1	CATG00000042135.1	1	1	1	0	1110	3
42171	lncRNA	CATG00000042171.1	CATG00000042171.1	1	1	1	1	1111	4
42214	lncRNA	CATG00000042214.1	CATG00000042214.1	1	1	1	0	1110	3
42228	protein_coding	CATG00000042228.1	CATG00000042228	1	0	0	0	1000	1
42263	protein_coding	CATG00000042263.1	CATG00000042263	1	0	0	0	1000	1
42286	protein_coding	CATG00000042286.1	CATG00000042286	1	0	0	0	1000	1
42550	lncRNA	CATG00000042550.1	CATG00000042550.1	1	1	1	0	1110	3
42601	lncRNA	CATG00000042601.1	CATG00000042601.1	1	1	1	0	1110	3
42610	lncRNA	CATG00000042610.1	CATG00000042610.1	1	1	1	0	1110	3
42805	lncRNA	CATG00000042805.1	CATG00000042805.1	1	1	1	0	1110	3
42929	lncRNA	CATG00000042929.1	CATG00000042929.1	1	1	1	0	1110	3
42932	lncRNA	CATG00000042932.1	CATG00000042932.1	1	1	1	0	1110	3
42963	lncRNA	CATG00000042963.1	CATG00000042963.1	1	1	1	0	1110	3
43006	lncRNA	CATG00000043006.1	CATG00000043006.1	1	1	1	0	1110	3
43230	lncRNA	CATG00000043230.1	CATG00000043230.1	1	1	1	0	1110	3
43283	lncRNA	CATG00000043283.1	CATG00000043283.1	1	1	0	0	1100	2
43289	lncRNA	CATG00000043289.1	CATG00000043289.1	1	1	0	0	1100	2
43315	lncRNA	CATG00000043315.1	CATG00000043315.1	1	1	0	0	1100	2
43553	lncRNA	CATG00000043553.1	CATG00000043553.1	1	1	1	0	1110	3
43719	lncRNA	CATG00000043719.1	CATG00000043719.1	1	1	1	0	1110	3
43720	lncRNA	CATG00000043720.1	CATG00000043720.1	1	1	1	0	1110	3
43721	lncRNA	CATG00000043721.1	CATG00000043721.1	1	1	1	1	1111	4
43868	lncRNA	CATG00000043868.1	CATG00000043868.1	1	1	1	1	1111	4
43915	protein_coding	CATG00000043915.1	CATG00000043915	1	0	0	0	1000	1
43927	lncRNA	CATG00000043927.1	CATG00000043927.1	1	1	1	1	1111	4
43937	lncRNA	CATG00000043937.1	CATG00000043937.1	1	1	1	0	1110	3
43952	protein_coding	CATG00000043952.1	CATG00000043952	1	0	0	0	1000	1
43953	lncRNA	CATG00000043953.1	CATG00000043953.1	1	1	1	1	1111	4
44042	protein_coding	CATG00000044042.1	CATG00000044042	1	0	0	0	1000	1
44115	lncRNA	CATG00000044115.1	CATG00000044115.1	1	1	1	1	1111	4
44216	lncRNA	CATG00000044216.1	CATG00000044216.1	1	1	1	1	1111	4
44527	protein_coding	CATG00000044527.1	CATG00000044527	1	0	0	0	1000	1
44539	lncRNA	CATG00000044539.1	CATG00000044539.1	1	1	1	0	1110	3
44674	protein_coding	CATG00000044674.1	CATG00000044674	1	0	0	0	1000	1
44709	lncRNA	CATG00000044709.1	CATG00000044709.1	1	1	0	0	1100	2
44711	lncRNA	CATG00000044711.1	CATG00000044711.1	1	1	0	0	1100	2
44871	lncRNA	CATG00000044871.1	CATG00000044871.1	1	1	1	0	1110	3
44875	lncRNA	CATG00000044875.1	CATG00000044875.1	1	1	1	0	1110	3
44878	lncRNA	CATG00000044878.1	CATG00000044878.1	1	1	1	0	1110	3
45084	lncRNA	CATG00000045084.1	CATG00000045084.1	1	1	1	0	1110	3
45085	lncRNA	CATG00000045085.1	CATG00000045085.1	1	1	1	0	1110	3
45206	lncRNA	CATG00000045206.1	CATG00000045206.1	1	1	1	0	1110	3
45466	lncRNA	CATG00000045466.1	CATG00000045466.1	1	1	1	0	1110	3
45514	lncRNA	CATG00000045514.1	CATG00000045514.1	1	1	1	0	1110	3
45621	lncRNA	CATG00000045621.1	CATG00000045621.1	1	1	1	0	1110	3
45691	lncRNA	CATG00000045691.1	CATG00000045691.1	1	1	1	0	1110	3
45707	lncRNA	CATG00000045707.1	CATG00000045707.1	1	1	1	0	1110	3
45932	lncRNA	CATG00000045932.1	CATG00000045932.1	1	1	1	1	1111	4
46013	lncRNA	CATG00000046013.1	CATG00000046013.1	1	1	1	1	1111	4
46153	lncRNA	CATG00000046153.1	CATG00000046153.1	1	1	1	0	1110	3
46162	lncRNA	CATG00000046162.1	CATG00000046162.1	1	1	1	1	1111	4
46284	lncRNA	CATG00000046284.1	CATG00000046284.1	1	1	1	1	1111	4
46290	lncRNA	CATG00000046290.1	CATG00000046290.1	1	1	1	1	1111	4
46292	lncRNA	CATG00000046292.1	CATG00000046292.1	1	1	1	1	1111	4
46393	lncRNA	CATG00000046393.1	CATG00000046393.1	1	1	0	0	1100	2
46418	lncRNA	CATG00000046418.1	CATG00000046418.1	1	1	0	1	1101	3
46523	lncRNA	CATG00000046523.1	CATG00000046523.1	1	1	1	1	1111	4
46945	lncRNA	CATG00000046945.1	CATG00000046945.1	1	1	1	1	1111	4
47017	lncRNA	CATG00000047017.1	CATG00000047017.1	1	1	1	1	1111	4
47024	lncRNA	CATG00000047024.1	CATG00000047024.1	1	1	1	1	1111	4
47316	protein_coding	CATG00000047316.1	CATG00000047316	1	0	0	0	1000	1
47962	lncRNA	CATG00000047962.1	CATG00000047962.1	1	1	1	0	1110	3
47993	lncRNA	CATG00000047993.1	CATG00000047993.1	1	1	1	1	1111	4
47995	lncRNA	CATG00000047995.1	CATG00000047995.1	1	1	1	0	1110	3
47996	lncRNA	CATG00000047996.1	CATG00000047996.1	1	1	1	0	1110	3
48115	lncRNA	CATG00000048115.1	CATG00000048115.1	1	1	1	0	1110	3
48152	lncRNA	CATG00000048152.1	CATG00000048152.1	1	0	0	0	1000	1
48482	lncRNA	CATG00000048482.1	CATG00000048482.1	1	1	1	0	1110	3
48494	protein_coding	CATG00000048494.1	CATG00000048494	1	0	0	0	1000	1
48511	lncRNA	CATG00000048511.1	CATG00000048511.1	1	1	1	1	1111	4
48536	lncRNA	CATG00000048536.1	CATG00000048536.1	1	1	1	0	1110	3
48572	lncRNA	CATG00000048572.1	CATG00000048572.1	1	1	1	0	1110	3
48576	lncRNA	CATG00000048576.1	CATG00000048576.1	1	1	1	0	1110	3
48595	lncRNA	CATG00000048595.1	CATG00000048595.1	1	1	1	0	1110	3
48636	protein_coding	CATG00000048636.1	CATG00000048636	1	0	0	0	1000	1
48657	lncRNA	CATG00000048657.1	CATG00000048657.1	1	1	1	0	1110	3
49031	lncRNA	CATG00000049031.1	CATG00000049031.1	1	1	1	0	1110	3
49033	lncRNA	CATG00000049033.1	CATG00000049033.1	1	1	1	0	1110	3
49133	lncRNA	CATG00000049133.1	CATG00000049133.1	1	1	1	0	1110	3
49433	lncRNA	CATG00000049433.1	CATG00000049433.1	1	1	0	1	1101	3
49487	lncRNA	CATG00000049487.1	CATG00000049487.1	1	0	1	0	1010	2
49535	lncRNA	CATG00000049535.1	CATG00000049535.1	1	1	1	1	1111	4
49632	lncRNA	CATG00000049632.1	CATG00000049632.1	1	1	1	1	1111	4
49697	lncRNA	CATG00000049697.1	CATG00000049697.1	1	1	1	1	1111	4
49698	lncRNA	CATG00000049698.1	CATG00000049698.1	1	1	1	1	1111	4
49699	protein_coding	CATG00000049699.1	CATG00000049699	1	0	0	0	1000	1
49779	lncRNA	CATG00000049779.1	CATG00000049779.1	1	1	1	1	1111	4
50093	protein_coding	CATG00000050093.1	CATG00000050093	1	0	0	0	1000	1
50213	lncRNA	CATG00000050213.1	CATG00000050213.1	1	1	1	0	1110	3
50219	lncRNA	CATG00000050219.1	CATG00000050219.1	1	1	1	0	1110	3
50359	lncRNA	CATG00000050359.1	CATG00000050359.1	1	1	1	0	1110	3
50387	protein_coding	CATG00000050387.1	CATG00000050387	1	0	0	0	1000	1
50525	lncRNA	CATG00000050525.1	CATG00000050525.1	1	1	1	1	1111	4
50644	lncRNA	CATG00000050644.1	CATG00000050644.1	1	1	1	0	1110	3
50657	protein_coding	CATG00000050657.1	CATG00000050657	1	0	0	0	1000	1
50881	protein_coding	CATG00000050881.1	CATG00000050881	1	0	0	0	1000	1
51164	lncRNA	CATG00000051164.1	CATG00000051164.1	1	0	0	0	1000	1
51167	lncRNA	CATG00000051167.1	CATG00000051167.1	1	1	1	1	1111	4
51276	lncRNA	CATG00000051276.1	CATG00000051276.1	1	1	1	1	1111	4
51309	lncRNA	CATG00000051309.1	CATG00000051309.1	1	1	1	1	1111	4
51532	lncRNA	CATG00000051532.1	CATG00000051532.1	1	1	1	1	1111	4
51541	protein_coding	CATG00000051541.1	CATG00000051541	1	0	0	0	1000	1
51553	lncRNA	CATG00000051553.1	CATG00000051553.1	1	1	1	1	1111	4
51556	lncRNA	CATG00000051556.1	CATG00000051556.1	1	1	1	1	1111	4
51757	lncRNA	CATG00000051757.1	CATG00000051757.1	1	1	1	1	1111	4
51777	lncRNA	CATG00000051777.1	CATG00000051777.1	1	1	1	1	1111	4
51784	lncRNA	CATG00000051784.1	CATG00000051784.1	1	1	1	1	1111	4
51865	protein_coding	CATG00000051865.1	CATG00000051865	1	0	0	0	1000	1
51923	protein_coding	CATG00000051923.1	CATG00000051923	1	0	0	0	1000	1
51935	lncRNA	CATG00000051935.1	CATG00000051935.1	1	1	1	1	1111	4
52002	lncRNA	CATG00000052002.1	CATG00000052002.1	1	1	1	1	1111	4
52054	lncRNA	CATG00000052054.1	CATG00000052054.1	1	1	1	1	1111	4
52057	lncRNA	CATG00000052057.1	CATG00000052057.1	1	1	1	1	1111	4
52138	protein_coding	CATG00000052138.1	CATG00000052138	1	0	0	0	1000	1
52211	lncRNA	CATG00000052211.1	CATG00000052211.1	1	1	0	1	1101	3
52212	protein_coding	CATG00000052212.1	CATG00000052212	1	0	0	0	1000	1
52228	protein_coding	CATG00000052228.1	CATG00000052228	1	0	0	0	1000	1
52234	lncRNA	CATG00000052234.1	CATG00000052234.1	1	1	1	0	1110	3
52248	lncRNA	CATG00000052248.1	CATG00000052248.1	1	1	1	1	1111	4
52264	lncRNA	CATG00000052264.1	CATG00000052264.1	1	1	1	1	1111	4
52343	protein_coding	CATG00000052343.1	CATG00000052343	1	0	0	0	1000	1
52397	lncRNA	CATG00000052397.1	CATG00000052397.1	1	1	0	1	1101	3
52754	lncRNA	CATG00000052754.1	CATG00000052754.1	1	1	1	1	1111	4
52780	lncRNA	CATG00000052780.1	CATG00000052780.1	1	1	1	1	1111	4
52891	protein_coding	CATG00000052891.1	CATG00000052891	1	0	0	0	1000	1
52900	protein_coding	CATG00000052900.1	CATG00000052900	1	0	0	0	1000	1
52902	lncRNA	CATG00000052902.1	CATG00000052902.1	1	1	1	1	1111	4
52943	lncRNA	CATG00000052943.1	CATG00000052943.1	1	1	0	0	1100	2
52997	lncRNA	CATG00000052997.1	CATG00000052997.1	1	1	0	0	1100	2
53077	lncRNA	CATG00000053077.1	CATG00000053077.1	1	1	0	0	1100	2
53082	lncRNA	CATG00000053082.1	CATG00000053082.1	1	1	0	0	1100	2
53087	lncRNA	CATG00000053087.1	CATG00000053087.1	1	1	0	0	1100	2
53250	lncRNA	CATG00000053250.1	CATG00000053250.1	1	1	0	1	1101	3
53253	lncRNA	CATG00000053253.1	CATG00000053253.1	1	1	0	1	1101	3
53316	protein_coding	CATG00000053316.1	CATG00000053316	1	0	0	0	1000	1
53365	lncRNA	CATG00000053365.1	CATG00000053365.1	1	1	0	1	1101	3
53458	lncRNA	CATG00000053458.1	CATG00000053458.1	1	1	1	1	1111	4
53477	lncRNA	CATG00000053477.1	CATG00000053477.1	1	1	0	0	1100	2
